folder	desc	name	Latitude	Longitude	thumbnail	url	date	n-size
Folder1	PuebloNuevo	Pueblo Nuevo from the Chaco Road	36.0680666666667	-107.958938888889	https://c1.staticflickr.com/8/7294/27239869656_88f8b71411.jpg	https://www.flickr.com/photos/139088815@N08/27239869656/in/photostream/	2016:05:21 14:45:57	https://c1.staticflickr.com/8/7294/27239869656_88f8b71411_n.jpg
Folder1	DescentSlot	Narrow slot required to complete the loop!	36.0615972222222	-107.947563888889	https://c4.staticflickr.com/8/7366/26667799203_ddbe87d98e.jpg	https://www.flickr.com/photos/139088815@N08/26667799203/in/photostream/	2016:05:21 15:24:07	https://c4.staticflickr.com/8/7366/26667799203_ddbe87d98e_n.jpg
Folder1	ChacoSteps	Steps in the hillside built by the ancients	36.0659944444444	-107.960044444444	https://c4.staticflickr.com/8/7526/26667811363_85dd1824b7.jpg	https://www.flickr.com/photos/139088815@N08/26667811363/in/photostream/	2016:05:21 14:40:51	https://c4.staticflickr.com/8/7526/26667811363_85dd1824b7_n.jpg
Folder1	ChacoStaircase	Impossible beyond belief!	36.0677194444444	-107.944161111111	https://c3.staticflickr.com/8/7515/27239916666_d0d57b81ed.jpg	https://www.flickr.com/photos/139088815@N08/27239916666/in/photostream/	2016:05:21 15:10:29	https://c3.staticflickr.com/8/7515/27239916666_d0d57b81ed_n.jpg
Folder1	AltoRuins	Pueblo Alto - unexcavated ruins on the loop trail	36.0695583333333	-107.958197222222	https://c2.staticflickr.com/8/7742/27203582561_3293e98cea.jpg	https://www.flickr.com/photos/139088815@N08/27203582561/in/photostream/	2016:05:21 14:49:24	https://c2.staticflickr.com/8/7742/27203582561_3293e98cea_n.jpg
Folder1	AboveChetroKetl	Chetro Ketl from the loop trail	36.0613416666667	-107.954125	https://c1.staticflickr.com/8/7252/26666608744_2a1595e664.jpg	https://www.flickr.com/photos/139088815@N08/26666608744/in/photostream/	2016:05:21 15:40:39	https://c1.staticflickr.com/8/7252/26666608744_2a1595e664_n.jpg
Folder1	AboveBonito	Pueblo Bonito from the loop trail overlook	36.0618583333333	-107.962119444444	https://c5.staticflickr.com/8/7471/27176774852_fe94aa7a26.jpg	https://www.flickr.com/photos/139088815@N08/27176774852/in/photostream/	2016:05:21 14:32:06	https://c5.staticflickr.com/8/7471/27176774852_fe94aa7a26_n.jpg
