folder	desc	name	Latitude	Longitude	thumbnail	url	date	n-size
Folder1	Trailhead	The Trail Begins With Tom	35.551625	-106.236252777778	https://c5.staticflickr.com/2/1584/25385986460_96a3a28fe0_m.jpg	https://www.flickr.com/photos/139088815@N08/25385986460/in/photostream/	2016:03:10 10:18:09	https://c5.staticflickr.com/2/1584/25385986460_96a3a28fe0_n.jpg
Folder1	TomQuest	Bajada viewed from above	35.5554	-106.226455555556	https://c7.staticflickr.com/2/1658/25568143462_0ee31ab201_m.jpg	https://www.flickr.com/photos/139088815@N08/25568143462/in/photostream/	2016:03:10 11:47:38	https://c7.staticflickr.com/2/1658/25568143462_0ee31ab201_n.jpg
Folder1	Tom_n_Wall	Who piled that stone behind Tom?	35.5584805555556	-106.226472222222	https://c7.staticflickr.com/2/1708/25568163782_32b3714da2_m.jpg	https://www.flickr.com/photos/139088815@N08/25568163782/in/photostream/	2016:03:10 11:23:29	https://c7.staticflickr.com/2/1708/25568163782_32b3714da2_n.jpg
Folder1	NaturalLava	Nature's own lava wall	35.5573472222222	-106.226394444444	https://c3.staticflickr.com/2/1691/25386041890_acfa6f02c9_m.jpg	https://www.flickr.com/photos/139088815@N08/25386041890/in/photostream/	2016:03:10 11:12:17	https://c3.staticflickr.com/2/1691/25386041890_acfa6f02c9_n.jpg
Folder1	KarensArch	Arch below, Tetilla Peak behind	35.5565083333333	-106.226241666667	https://c5.staticflickr.com/2/1590/25568204652_0472945943_m.jpg	https://www.flickr.com/photos/139088815@N08/25568204652/in/photostream/	2016:03:10 11:42:22	https://c5.staticflickr.com/2/1590/25568204652_0472945943_n.jpg
Folder1	GoingUp	Road to the Sandia?	35.5504083333333	-106.234330555556	https://c1.staticflickr.com/2/1547/25568224712_f449e45f0d_m.jpg	https://www.flickr.com/photos/139088815@N08/25568224712/in/photostream/	2016:03:10 10:28:10	https://c1.staticflickr.com/2/1547/25568224712_f449e45f0d_n.jpg
Folder1	CoolCliffs	Those sandstone cliffs	35.5499611111111	-106.233727777778	https://c6.staticflickr.com/2/1478/25686952165_a916b2e50c_m.jpg	https://www.flickr.com/photos/139088815@N08/25686952165/in/photostream/	2016:03:10 13:22:46	https://c6.staticflickr.com/2/1478/25686952165_a916b2e50c_n.jpg
