desc	name	album-link	date	n-size
YoungAspens	A quiet corner on the trail	https://www.flickr.com/photos/139088815@N08/27907136661/in/album-72157667627609484	2014:09:19 17:26:13	https://c6.staticflickr.com/8/7113/27907136661_01f84afbd2_n.jpg
NewMexicoBlue	The sky at 10,000 ft is unbelievable!	https://www.flickr.com/photos/139088815@N08/27907162101/in/album-72157667627609484	2013:10:20 11:54:36	https://c6.staticflickr.com/8/7448/27907162101_5f553ac573_n.jpg
HikeCrew	The autumn tour bunch	https://www.flickr.com/photos/139088815@N08/27705009060/in/album-72157667627609484	2015:10:01 12:14:46	https://c5.staticflickr.com/8/7453/27705009060_ba8a46e193_n.jpg
GoldenTrail	Walk with a view	https://www.flickr.com/photos/139088815@N08/27705020410/in/album-72157667627609484	2015:10:01 14:20:10	https://c3.staticflickr.com/8/7491/27705020410_fb760de3f0_n.jpg
GoldenHills	The rolling hills are alive with color	https://www.flickr.com/photos/139088815@N08/27371054963/in/album-72157667627609484	2014:09:30 15:49:24	https://c4.staticflickr.com/8/7451/27371054963_86dd17df00_n.jpg
BrilliantPath	Aspen Vista Trail provides exceptional beauty	https://www.flickr.com/photos/139088815@N08/27371839734/in/album-72157667627609484	2013:10:20 11:39:33	https://c7.staticflickr.com/8/7668/27371839734_7b080cfed7_n.jpg
