desc	name	album-link	date	n-size
WorldsLargest	World's largest alligator juniper	https://www.flickr.com/photos/139088815@N08/27971835636/in/album-72157669851935591	2011:05:16 16:35:15	https://c5.staticflickr.com/8/7407/27971835636_78408ef3ea_n.jpg
ParadeGrounds	Fort Bayard Central	https://www.flickr.com/photos/139088815@N08/27392547433/in/album-72157669851935591	2015:03:06 12:47:15	https://c2.staticflickr.com/8/7088/27392547433_a6e94298c3_n.jpg
OnTheTrail	Flat and easy trail access to the tree	https://www.flickr.com/photos/139088815@N08/27392556663/in/album-72157669851935591	2011:05:16 16:01:39	https://c8.staticflickr.com/8/7439/27392556663_1697cf87d9_n.jpg
OfficerRow	Former housing for all the officers	https://www.flickr.com/photos/139088815@N08/28006491125/in/album-72157669851935591	2015:03:06 12:41:39	https://c6.staticflickr.com/8/7418/28006491125_815e8efede_n.jpg
Junior	A shrimp compared to the big one	https://www.flickr.com/photos/139088815@N08/28006510185/in/album-72157669851935591	2011:05:16 16:20:16	https://c2.staticflickr.com/8/7349/28006510185_6e7c9a2a2b_n.jpg
