desc	name	album-link	date	n-size
TennisCoyote	Four-legger with tennis racket?	https://www.flickr.com/photos/139088815@N08/27718016546/in/album-72157669380888432	2005:06:30 14:30:56	https://c3.staticflickr.com/8/7084/27718016546_584c5d1486_n.jpg
SnakeCatch	The snake caught some prey	https://www.flickr.com/photos/139088815@N08/27677699551/in/album-72157669380888432	2005:06:30 12:53:18	https://c8.staticflickr.com/8/7317/27677699551_56a8cabfed_n.jpg
PotatoHead	Odd looking character	https://www.flickr.com/photos/139088815@N08/27651780812/in/album-72157669380888432	2005:06:30 13:30:36	https://c5.staticflickr.com/8/7327/27651780812_e97b92f443_n.jpg
PostFlood	Rebuilding after the flood of 2013	https://www.flickr.com/photos/139088815@N08/27139949314/in/album-72157669380888432	2015:12:20 12:46:01	https://c3.staticflickr.com/8/7316/27139949314_28f9124393_n.jpg
HiddenGuard	Some petroglyphs are more discreetly placed	https://www.flickr.com/photos/139088815@N08/27677715171/in/album-72157669380888432	2005:06:30 13:41:22	https://c4.staticflickr.com/8/7053/27677715171_8f434b7533_n.jpg
FatPrey	Well-fed beasts for harvest?	https://www.flickr.com/photos/139088815@N08/27752363535/in/album-72157669380888432	2015:12:20 13:25:17	https://c8.staticflickr.com/8/7340/27752363535_73dab5fcb6_n.jpg
Alien	Another other-worldly character	https://www.flickr.com/photos/139088815@N08/27718055436/in/album-72157669380888432	2005:06:30 13:44:52	https://c5.staticflickr.com/8/7558/27718055436_5d5c91f861_n.jpg
