desc	name	album-link	date	n-size
Loma_view	Along Loma Larga	https://www.flickr.com/photos/139088815@N08/24903395275/in/album-72157664469121925	2013:04:03 14:57:13	https://c4.staticflickr.com/2/1530/24903395275_740edd5946_n.jpg
Bosque_view	Summer view on the Bosque Acequia	https://www.flickr.com/photos/139088815@N08/24607527060/in/album-72157664469121925	2013:06:10 10:09:16	https://c5.staticflickr.com/2/1627/24607527060_b69c6522a8_n.jpg
WinterView	Bosque Acequia winter view	https://www.flickr.com/photos/139088815@N08/26727484164/in/album-72157664469121925	2016:01:22 11:09:29	https://c5.staticflickr.com/8/7384/26727484164_bf13f6759d_n.jpg
Cottonwoods	Ranches and farms along the acequia	https://www.flickr.com/photos/139088815@N08/26727496694/in/album-72157664469121925	2013:05:09 14:28:02	https://c7.staticflickr.com/8/7381/26727496694_0851bcac21_n.jpg
BosqueSandia	View of the Sandia from the adjacent bosque	https://www.flickr.com/photos/139088815@N08/27264291951/in/album-72157664469121925	2013:03:29 10:38:53	https://c8.staticflickr.com/8/7152/27264291951_61f6117f43_n.jpg
