desc	name	album-link	date	n-size
Trailhead	Autumn at the trailhead	https://www.flickr.com/photos/139088815@N08/27619761510/in/album-72157669237103060	2013:10:01 12:59:54	https://c7.staticflickr.com/8/7700/27619761510_e034054631_n.jpg
TrailGetsTricky	Higher ascent with steeper slopes ahead	https://www.flickr.com/photos/139088815@N08/27619788530/in/album-72157669237103060	2013:10:01 13:39:36	https://c3.staticflickr.com/8/7437/27619788530_462dd1f63b_n.jpg
ThroughDinasaufTurf	The area where dinosaur bones were found	https://www.flickr.com/photos/139088815@N08/27285520283/in/album-72157669237103060	2013:10:01 13:14:32	https://c4.staticflickr.com/8/7369/27285520283_9b2b222f5a_n.jpg
SurroundedByRock	Beautiful rock abounds throughout the trail	https://www.flickr.com/photos/139088815@N08/27796855842/in/album-72157669237103060	2013:10:01 13:38:16	https://c3.staticflickr.com/8/7735/27796855842_4327a9037c_n.jpg
OnTheWayIn	A short ascent near the beginning	https://www.flickr.com/photos/139088815@N08/27796879032/in/album-72157669237103060	2013:10:01 13:10:36	https://c1.staticflickr.com/8/7305/27796879032_05f64db72d_n.jpg
CanyonView	Beautiful and peaceful box canyon	https://www.flickr.com/photos/139088815@N08/27285852034/in/album-72157669237103060	2013:10:01 14:03:39	https://c3.staticflickr.com/8/7458/27285852034_5fa4c0a111_n.jpg
