desc	name	album-link	date	n-size
SangreFoothills	View of the Southern Sangre de Cristo foothills	https://www.flickr.com/photos/139088815@N08/27393660873/in/album-72157667668829694	2014:08:23 13:25:17	https://c2.staticflickr.com/8/7349/27393660873_4bce6cc113_n.jpg
OldReservoir	In the early days, Santa Fe water supply	https://www.flickr.com/photos/139088815@N08/27905283332/in/album-72157667668829694	2014:08:23 11:49:23	https://c5.staticflickr.com/8/7347/27905283332_0ff1420751_n.jpg
NatureCenter	At the nature center, beautiful flowers abound	https://www.flickr.com/photos/139088815@N08/28007544395/in/album-72157667668829694	2014:08:23 12:24:00	https://c4.staticflickr.com/8/7335/28007544395_88b4f88233_n.jpg
HeadingOut	A beautiful trail ahead	https://www.flickr.com/photos/139088815@N08/27905291362/in/album-72157667668829694	2014:08:23 11:45:27	https://c3.staticflickr.com/8/7382/27905291362_ce4c0bb064_n.jpg
